original,status,updated_term,extraneous_text,confidence,error
Science fiction Great Britain. rbgenr,PROPOSED,Science fiction,Great Britain rbgenr,0.98,
Science fiction Italy. rbgenr,PROPOSED,Science fiction,Italy rbgenr,0.98,
Science fiction New York (State) New York 20th century. rbgenr,PROPOSED,Science fiction,New York (State) New York 20th century rbgenr,0.98,
Science fiction Serbia. rbgenr,PROPOSED,Science fiction,Serbia rbgenr,0.98,
Science fiction United States. rbgenr,PROPOSED,Science fiction,United States rbgenr,0.98,
Science fiction United States. rbmscv,PROPOSED,Science fiction,United States rbmscv,0.98,
Science fiction. rbgenr,PROPOSED,Science fiction,rbgenr,1.0,
Scores 20th century. rbgenr,PROPOSED,Scores,20th century rbgenr,0.98,
Scores Engand 18th century. rbgenr,PROPOSED,Scores,Engand 18th century rbgenr,0.98,
Sea stories 1963. rbgenr,PROPOSED,Sea stories,1963 rbgenr,0.98,
Sea stories 1983. rbgenr,PROPOSED,Sea stories,1983 rbgenr,0.98,
Sea stories. rbgenr,PROPOSED,Sea stories,rbgenr,1.0,
Separate errata lists (Printing) rbpri MMeT,PROPOSED,Separate errata lists,(Printing) rbpri MMeT,0.98,
Sermons 1621. rbgenr,PROPOSED,Sermons,1621 rbgenr,0.98,
Sermons 1673. rbgenr,PROPOSED,Sermons,1673 rbgenr,0.98,
Sermons 1679. rbgenr,PROPOSED,Sermons,1679 rbgenr,0.98,
Sermons 1680. rbgenr,PROPOSED,Sermons,1680 rbgenr,0.98,
Sermons 1682. rbgenr,PROPOSED,Sermons,1682 rbgenr,0.98,
Sermons 1685. rbgenr,PROPOSED,Sermons,1685 rbgenr,0.98,
Sermons 1690. rbgenr,PROPOSED,Sermons,1690 rbgenr,0.98,
Sermons 1691. rbgenr,PROPOSED,Sermons,1691 rbgenr,0.98,
Sermons 1694. rbgenr,PROPOSED,Sermons,1694 rbgenr,0.98,
Sermons 1704. rbgenr,PROPOSED,Sermons,1704 rbgenr,0.98,
Sermons 1706. rbgenr,PROPOSED,Sermons,1706 rbgenr,0.98,
Sermons 1709. rbgenr,PROPOSED,Sermons,1709 rbgenr,0.98,
Sermons 1710. rbgenr,PROPOSED,Sermons,1710 rbgenr,0.98,
Sermons 1712. rbgenr,PROPOSED,Sermons,1712 rbgenr,0.98,
Sermons 1713. rbgenr,PROPOSED,Sermons,1713 rbgenr,0.98,
Sermons 1714. rbgenr,PROPOSED,Sermons,1714 rbgenr,0.98,
Sermons 1715. rbgenr,PROPOSED,Sermons,1715 rbgenr,0.98,
Sermons 1717. rbgenr,PROPOSED,Sermons,1717 rbgenr,0.98,
Sermons 1718. rbgenr,PROPOSED,Sermons,1718 rbgenr,0.98,
Sermons 1719. rbgenr,PROPOSED,Sermons,1719 rbgenr,0.98,
Sermons 1720. rbgenr,PROPOSED,Sermons,1720 rbgenr,0.98,
Sermons 1721. rbgenr,PROPOSED,Sermons,1721 rbgenr,0.98,
Sermons 1722. rbgenr,PROPOSED,Sermons,1722 rbgenr,0.98,
Sermons 1723. rbgenr,PROPOSED,Sermons,1723 rbgenr,0.98,
Sermons 1725. rbgenr,PROPOSED,Sermons,1725 rbgenr,0.98,
Sermons 1726. rbgenr,PROPOSED,Sermons,1726 rbgenr,0.98,
Sermons 1727. rbgenr,PROPOSED,Sermons,1727 rbgenr,0.98,
Sermons 1728. rbgenr,PROPOSED,Sermons,1728 rbgenr,0.98,
Sermons 1731. rbgenr,PROPOSED,Sermons,1731 rbgenr,0.98,
Sermons 1732. rbgenr,PROPOSED,Sermons,1732 rbgenr,0.98,
Sermons 1734. rbgenr,PROPOSED,Sermons,1734 rbgenr,0.98,
Sermons 1735. rbgenr,PROPOSED,Sermons,1735 rbgenr,0.98,
Sermons 1736. rbgenr,PROPOSED,Sermons,1736 rbgenr,0.98,
Sermons 1737. rbgenr,PROPOSED,Sermons,1737 rbgenr,0.98,
Sermons 1740. rbgenr,PROPOSED,Sermons,1740 rbgenr,0.98,
Sermons 1741. rbgenr,PROPOSED,Sermons,1741 rbgenr,0.98,
Sermons 1742. rbgenr,PROPOSED,Sermons,1742 rbgenr,0.98,
Sermons 1744. rbgenr,PROPOSED,Sermons,1744 rbgenr,0.98,
Sermons 1745. rbgenr,PROPOSED,Sermons,1745 rbgenr,0.98,
Sermons 1747. rbgenr,PROPOSED,Sermons,1747 rbgenr,0.98,
Sermons 1749. rbgenr,PROPOSED,Sermons,1749 rbgenr,0.98,
Sermons 1751. rbgenr,PROPOSED,Sermons,1751 rbgenr,0.98,
Sermons 1752. rbgenr,PROPOSED,Sermons,1752 rbgenr,0.98,
Sermons 1752. rbmscv,PROPOSED,Sermons,1752 rbmscv,0.98,
Sermons 1754. rbgenr,PROPOSED,Sermons,1754 rbgenr,0.98,
Sermons 1755. rbgenr,PROPOSED,Sermons,1755 rbgenr,0.98,
Sermons 1756. rbgenr,PROPOSED,Sermons,1756 rbgenr,0.98,
Sermons 1757. rbgenr,PROPOSED,Sermons,1757 rbgenr,0.98,
Sermons 1758. rbgenr,PROPOSED,Sermons,1758 rbgenr,0.98,
Sermons 1759. rbgenr,PROPOSED,Sermons,1759 rbgenr,0.98,
Sermons 1760. rbgenr,PROPOSED,Sermons,1760 rbgenr,0.98,
Sermons 1762. rbgenr,PROPOSED,Sermons,1762 rbgenr,0.98,
Sermons 1763. rbgenr,PROPOSED,Sermons,1763 rbgenr,0.98,
Sermons 1765. rbgenr,PROPOSED,Sermons,1765 rbgenr,0.98,
Sermons 1766. rbgenr,PROPOSED,Sermons,1766 rbgenr,0.98,
Sermons 1767. rbgenr,PROPOSED,Sermons,1767 rbgenr,0.98,
Sermons 1769. rbgenr,PROPOSED,Sermons,1769 rbgenr,0.98,
Sermons 1769. rbmscv,PROPOSED,Sermons,1769 rbmscv,0.98,
Sermons 1771. rbgenr,PROPOSED,Sermons,1771 rbgenr,0.98,
Sermons 1772. rbgenr,PROPOSED,Sermons,1772 rbgenr,0.98,
Sermons 1773. rbgenr,PROPOSED,Sermons,1773 rbgenr,0.98,
Sermons 1774. rbgenr,PROPOSED,Sermons,1774 rbgenr,0.98,
Sermons 1775. rbgenr,PROPOSED,Sermons,1775 rbgenr,0.98,
Sermons 1776. rbgenr,PROPOSED,Sermons,1776 rbgenr,0.98,
Sermons 1777. rbgenr,PROPOSED,Sermons,1777 rbgenr,0.98,
Sermons 1781. rbgenr,PROPOSED,Sermons,1781 rbgenr,0.98,
Sermons 1781. rbmscv,PROPOSED,Sermons,1781 rbmscv,0.98,
Sermons 1784. rbgenr,PROPOSED,Sermons,1784 rbgenr,0.98,
Sermons 1785. rbgenr,PROPOSED,Sermons,1785 rbgenr,0.98,
Sermons 1786. rbgenr,PROPOSED,Sermons,1786 rbgenr,0.98,
Sermons 1788. rbgenr,PROPOSED,Sermons,1788 rbgenr,0.98,
Sermons 1793. rbgenr,PROPOSED,Sermons,1793 rbgenr,0.98,
Sermons 1793. rbmscv,PROPOSED,Sermons,1793 rbmscv,0.98,
Sermons 1794. rbgenr,PROPOSED,Sermons,1794 rbgenr,0.98,
Sermons 1795. rbgenr,PROPOSED,Sermons,1795 rbgenr,0.98,
Sermons 1796. rbgenr,PROPOSED,Sermons,1796 rbgenr,0.98,
Sermons 1797. rbgenr,PROPOSED,Sermons,1797 rbgenr,0.98,
Sermons 1798. rbgenr,PROPOSED,Sermons,1798 rbgenr,0.98,
Sermons 1799. rbgenr,PROPOSED,Sermons,1799 rbgenr,0.98,
Sermons 1799. rbmscv,PROPOSED,Sermons,1799 rbmscv,0.98,
Sermons Collections. rbgenr,PROPOSED,Sermons,Collections rbgenr,0.98,
Sermons Collections. rbmscv,PROPOSED,Sermons,Collections rbmscv,0.98,
Sermons England 17th century. rbgenr,PROPOSED,Sermons,England 17th century rbgenr,0.98,
Sermons Great Britain 16th century. rbgenr,PROPOSED,Sermons,Great Britain 16th century rbgenr,0.98,
Sermons Great Britain 17th century. rbgenr,PROPOSED,Sermons,Great Britain 17th century rbgenr,0.98,
Sermons Italy 18th century. rbgenr,PROPOSED,Sermons,Italy 18th century rbgenr,0.98,
Sermons. rbgenr,PROPOSED,Sermons,rbgenr,1.0,
Shaped books (Printing) Italy 2010. rbpri,PROPOSED,Shaped books,(Printing) Italy 2010 rbpri,0.98,
Shaped books (Printing) rbgenr,PROPOSED,Shaped books,(Printing) rbgenr,0.98,
Shaped books (Printing) rbpri,PROPOSED,Shaped books,(Printing) rbpri,0.98,
Shaped books (Publishing) rbpub,PROPOSED,Shaped books,(Publishing) rbpub,0.98,
Shaped books. rbpri,PROPOSED,Shaped books,rbpri,1.0,
Sheepskin bindings (Binding) 17th century. rbbin MMeT,PROPOSED,Sheepskin bindings,(Binding) 17th century rbbin MMeT,0.98,
Sheepskin bindings (Binding) 18th century. rbbin,PROPOSED,Sheepskin bindings,(Binding) 18th century rbbin,0.98,
Sheepskin bindings (Binding) France Paris 18th century rbprov MMeT,PROPOSED,Sheepskin bindings,(Binding) France Paris 18th century rbprov MMeT,0.98,
Sheepskin bindings (Binding) rbbin MMeT,PROPOSED,Sheepskin bindings,(Binding) rbbin MMeT,0.98,
Sheepskin bindings. rbmscv MMeT,PROPOSED,Sheepskin bindings,rbmscv MMeT,1.0,
Shelf marks (Provenance) rbprov,PROPOSED,Shelf marks,(Provenance) rbprov,0.98,
Shelf marks (Provenance) rbprov MMeT,PROPOSED,Shelf marks,(Provenance) rbprov MMeT,0.98,
Short stories 20th century Women authors. rbgenr,PROPOSED,Short stories,20th century Women authors rbgenr,0.98,
Short stories Minnesota Minneapolis 1955. rbgenr,PROPOSED,Short stories,Minnesota Minneapolis 1955 rbgenr,0.98,
Short stories New York (State) New York 20th century. rbgenr,PROPOSED,Short stories,New York (State) New York 20th century rbgenr,0.98,
Short stories. rbgenr,PROPOSED,Short stories,rbgenr,1.0,
Short stories. rbmscv,PROPOSED,Short stories,rbmscv,1.0,
Signature registers (Printing) England London 1760. rbpri,PROPOSED,Signature registers,(Printing) England London 1760 rbpri,0.98,
Signature registers (Printing) Italy 15th century. rbpri,PROPOSED,Signature registers,(Printing) Italy 15th century rbpri,0.98,
Signature registers (Printing) rbpri,PROPOSED,Signature registers,(Printing) rbpri,0.98,
Signatures (Binder's notations) (Printing) rbpri,PROPOSED,Signatures (Binder's notations),(Printing) rbpri,0.98,
Signatures (Printing) England 17th century. rbpri,REVIEW,,rbpri,0.0,
"Signatures (binding notations), rbpri",PROPOSED,Signatures (Binder's notations),rbpri,0.8852459016393442,
Signed bindings (Binding) 16th century. rbbin MMeT,PROPOSED,Signed bindings,(Binding) 16th century rbbin MMeT,0.98,
Signed bindings (Binding) rbbin MMeT,PROPOSED,Signed bindings,(Binding) rbbin MMeT,0.98,
Signed bindings. rbmscv,PROPOSED,Signed bindings,rbmscv,1.0,
Signing irregularities (Printing) rbpri,PROPOSED,Signing irregularities,(Printing) rbpri,0.98,
Silk doublures (Binding) Italy Venice 18th century. rbbin MMeT,PROPOSED,Silk doublures,(Binding) Italy Venice 18th century rbbin MMeT,0.98,
Silk doublures. rbmscv MMeT,PROPOSED,Silk doublures,rbmscv MMeT,1.0,
Silk ties. rbmscv MMeT,PROPOSED,Silk ties,rbmscv MMeT,1.0,
Silk-screened papers (Paper) rbpap,PROPOSED,Silk-screened papers,(Paper) rbpap,0.98,
Sixteenmo format (Printing) France Lyon 16th century. rbpri,PROPOSED,Sixteenmo format,(Printing) France Lyon 16th century rbpri,0.98,
Sixteenmo format (Printing) Italy Venice 16th century. rbpri,PROPOSED,Sixteenmo format,(Printing) Italy Venice 16th century rbpri,0.98,
Sixteenmo format (Printing) rbpri,PROPOSED,Sixteenmo format,(Printing) rbpri,0.98,
Sized papers. rbmscv,PROPOSED,Sized papers,rbmscv,1.0,
Sized papers. rbpap,PROPOSED,Sized papers,rbpap,1.0,
Slave narratives Maryland 19th century. rbgenr,REVIEW,,rbgenr,0.0,
Slave narratives New York (State) New York 2002. rbgenr,REVIEW,,rbgenr,0.0,
Slave narratives United States 19th century. rbgenr,REVIEW,,rbgenr,0.0,
Slave narratives. rbgenr,REVIEW,,rbgenr,0.0,
Slave narratives. rbmscv,REVIEW,,rbmscv,0.0,
Slipcases (Binding) rbbin,PROPOSED,Slipcases,(Binding) rbbin,0.98,
Slipcases (Binding) rbbin MMeT,PROPOSED,Slipcases,(Binding) rbbin MMeT,0.98,
Slipcases (Binding) rbmscv,PROPOSED,Slipcases,(Binding) rbmscv,0.98,
Slipcases. rbmscv,PROPOSED,Slipcases,rbmscv,1.0,
Slipcases. rbmscv MMeT,PROPOSED,Slipcases,rbmscv MMeT,1.0,
Songs 1945. rbgenr,PROPOSED,Songs,1945 rbgenr,0.98,
Songs English 18th century. rbgenr,PROPOSED,Songs,English 18th century rbgenr,0.98,
Songs. rbgenr,PROPOSED,Songs,rbgenr,1.0,
Songs. rbmscv,PROPOSED,Songs,rbmscv,1.0,
Songsters. rbgenr,PROPOSED,Songsters,rbgenr,1.0,
Songsters. rbmscv,PROPOSED,Songsters,rbmscv,1.0,
Souvenir programs 1923 rbgenr,PROPOSED,Souvenir programs,1923 rbgenr,0.98,
Souvenir programs 1923. rbgenr,PROPOSED,Souvenir programs,1923 rbgenr,0.98,
Souvenir programs New York (State) New York. rbgenr,PROPOSED,Souvenir programs,New York (State) New York rbgenr,0.98,
Souvenir programs. rbgenr,PROPOSED,Souvenir programs,rbgenr,1.0,
Spellers Massachusetts Boston 1858. rbgenr,PROPOSED,Spellers,Massachusetts Boston 1858 rbgenr,0.98,
Spellers Ohio Cleveland 1858. rbgenr,PROPOSED,Spellers,Ohio Cleveland 1858 rbgenr,0.98,
Spellers. rbgenr,PROPOSED,Spellers,rbgenr,1.0,
Spine labels (Binding) rbbin MMeT,REVIEW,,rbbin MMeT,0.0,
Spine labels (Binding). rbbin MMeT,REVIEW,,rbbin MMeT,0.0,
Sprinkled calf bindings (Binding) 17th century. rbbin MMeT,PROPOSED,Sprinkled calf bindings,(Binding) 17th century rbbin MMeT,0.98,
Sprinkled calf bindings (Binding) 18th century. rbbin MMeT,PROPOSED,Sprinkled calf bindings,(Binding) 18th century rbbin MMeT,0.98,
Sprinkled calf bindings (Binding) England 17th century. rbbin MMeT,PROPOSED,Sprinkled calf bindings,(Binding) England 17th century rbbin MMeT,0.98,
Sprinkled calf bindings (Binding) England 18th century. rbbin MMeT,PROPOSED,Sprinkled calf bindings,(Binding) England 18th century rbbin MMeT,0.98,
Sprinkled calf bindings (Binding) England 19th century. rbbin MMeT,PROPOSED,Sprinkled calf bindings,(Binding) England 19th century rbbin MMeT,0.98,
Sprinkled calf bindings (Binding) England. rbbin MMeT,PROPOSED,Sprinkled calf bindings,(Binding) England rbbin MMeT,0.98,
Sprinkled calf bindings (Binding) rbbin MMeT,PROPOSED,Sprinkled calf bindings,(Binding) rbbin MMeT,0.98,
Sprinkled calf bindings (Bindings) rbbin MMeT,PROPOSED,Sprinkled calf bindings,(Bindings) rbbin MMeT,0.98,
Sprinkled calf bindings. rbmscv MMeT,PROPOSED,Sprinkled calf bindings,rbmscv MMeT,1.0,
Sprinkled edges (Binding) 17th century. rbbin MMeT,PROPOSED,Sprinkled edges,(Binding) 17th century rbbin MMeT,0.98,
Sprinkled edges (Binding) 18th century. rbbin MMeT,PROPOSED,Sprinkled edges,(Binding) 18th century rbbin MMeT,0.98,
Sprinkled edges (Binding) Belgium 17th century. rbbin MMeT,PROPOSED,Sprinkled edges,(Binding) Belgium 17th century rbbin MMeT,0.98,
Sprinkled edges (Binding) rbbin MMeT,PROPOSED,Sprinkled edges,(Binding) rbbin MMeT,0.98,
Sprinkled edges (Binding). rbbin,PROPOSED,Sprinkled edges,(Binding) rbbin,0.98,
Sprinkled edges. rbmscv MMeT,PROPOSED,Sprinkled edges,rbmscv MMeT,1.0,
Sprinkled paper bindings (Binding) rbbin MMeT,PROPOSED,Sprinkled paper bindings,(Binding) rbbin MMeT,0.98,
Stabbing (Binding) rbmscv,PROPOSED,Stabbing,(Binding) rbmscv,0.98,
Stained calf bindings (Binding) England 18th century. rbbin MMeT,PROPOSED,Stained calf bindings,(Binding) England 18th century rbbin MMeT,0.98,
Stained calf bindings (Binding). rbbin MMeT,PROPOSED,Stained calf bindings,(Binding) rbbin MMeT,0.98,
Stained edges  (Binding) rbbin MMeT,PROPOSED,Stained edges,(Binding) rbbin MMeT,0.98,
Stained edges (Binding) Italy Venice 18th century. rbbin MMeT,PROPOSED,Stained edges,(Binding) Italy Venice 18th century rbbin MMeT,0.98,
Stained edges (Binding) rbbin,PROPOSED,Stained edges,(Binding) rbbin,0.98,
Stained edges (Binding) rbbin MMeT,PROPOSED,Stained edges,(Binding) rbbin MMeT,0.98,
Stained edges. rbmscv MMeT,PROPOSED,Stained edges,rbmscv MMeT,1.0,
Stained vellum bindings (Binding) rbprov MMeT,PROPOSED,Stained vellum bindings,(Binding) rbprov MMeT,0.98,
Stamped or tooled bindings (Binding) England 17th century. rbbin MMeT,REVIEW,,rbbin MMeT,0.0,
Stamped or tooled bindings (Binding) rbbin MMeT,REVIEW,,rbbin MMeT,0.0,
Stamped paper bindings (Binding) rbbin MMeT,PROPOSED,Stamped paper bindings,(Binding) rbbin MMeT,0.98,
Stamps (Provenance) rbprov,PROPOSED,Stamps,(Provenance) rbprov,0.98,
Stamps (Provenance) rbprov MMeT,PROPOSED,Stamps,(Provenance) rbprov MMeT,0.98,
States (Printing) England 17th century. rbpri MMeT,PROPOSED,States,(Printing) England 17th century rbpri MMeT,0.98,
States (Printing) England London 18th century. rbpri,PROPOSED,States,(Printing) England London 18th century rbpri,0.98,
States (Printing) New York (N.Y.) 1829. rbpri,PROPOSED,States,(Printing) New York (N.Y.) 1829 rbpri,0.98,
States (printing) United States 19th century rbpri,PROPOSED,States,(printing) United States 19th century rbpri,0.98,
Stories without words. rbgenr,PROPOSED,Stories without words,rbgenr,1.0,
Student Collection. rbgenr,REVIEW,,rbgenr,0.0,
Subscribers lists United States Philadelphia 19th century. rbgenr,REVIEW,,rbgenr,0.0,
Subscribers' lists England 18th century. rbgenr,REVIEW,,rbgenr,0.0,
Subscribers' lists England London 1788. rbgenr,REVIEW,,rbgenr,0.0,
Subscribers' lists England London 18th century. rbgenr,REVIEW,,rbgenr,0.0,
Subscribers' lists England London 19th century. rbgenr,REVIEW,,rbgenr,0.0,
Subscribers' lists Great Britain 18th century. rbgenr,REVIEW,,rbgenr,0.0,
Subscribers' lists Great Britain 19th century. rbgenr,REVIEW,,rbgenr,0.0,
Subscribers' lists Massachusetts 18th century. rbgenr,REVIEW,,rbgenr,0.0,
Subscribers' lists Massachusetts Boston 18th century. rbgenr,REVIEW,,rbgenr,0.0,
Subscribers' lists Pennsylvania 18th century. rbgenr,REVIEW,,rbgenr,0.0,
Subscribers' lists Pennsylvania 19th century. rbgenr,REVIEW,,rbgenr,0.0,
Subscribers' lists Pennsylvania Philadelphia 19th century. rbgenr,REVIEW,,rbgenr,0.0,
Subscribers' lists United States 1788. rbgenr,REVIEW,,rbgenr,0.0,
Subscribers' lists. rbgenr,REVIEW,,rbgenr,0.0,
Subscribers' lists. rbmscv,REVIEW,,rbmscv,0.0,
Subscription editions (Publishing) rbpub,REVIEW,,rbpub,0.0,
Subscription lists (Printing) 18th century. rbpri,PROPOSED,Subscription lists,(Printing) 18th century rbpri,0.98,
Subscription lists (Printing) rbpri,PROPOSED,Subscription lists,(Printing) rbpri,0.98,
Subscription lists (Publishing) England 18th century. rbmscv,PROPOSED,Subscription lists,(Publishing) England 18th century rbmscv,0.98,
Subscription lists (Publishing) England 18th century. rbpub,PROPOSED,Subscription lists,(Publishing) England 18th century rbpub,0.98,
Subscription lists (Publishing) England 20th century. rbpub,PROPOSED,Subscription lists,(Publishing) England 20th century rbpub,0.98,
Subscription lists (Publishing) England Leeds 19th century. rbpub UkReU,PROPOSED,Subscription lists,(Publishing) England Leeds 19th century rbpub UkReU,0.98,
Subscription lists (Publishing) England London 1697. rbpub,PROPOSED,Subscription lists,(Publishing) England London 1697 rbpub,0.98,
Subscription lists (Publishing) England London 17th century. rbmscv,PROPOSED,Subscription lists,(Publishing) England London 17th century rbmscv,0.98,
